DSMUID,MackConfig,SVID,WNsf,TOWsf,Section 0-index,Mack bits
STEP1_a,0,23,1018,432421,0,1BC56E0E431A00F27070061818000F2DA3AC9141A94686C77042AC60DBA8
STEP1_a,0,23,1018,432421,1,7BD17001E11600E0305008CC1000E1CE19AD161C15A0F97E2B195E170270
STEP1_a,0,24,1018,432421,0,0E5FA903561A00397110097417004407830F87D35FBC1579E39E0422CF62
STEP1_a,0,24,1018,432421,1,8231800DF30700296050038C0C009EA2CF40A680179D004F9FC3B13D9D49
STEP1_a,0,25,1018,432421,0,996FA606710200905130049E1400135D20F2B7425C11FFDD792CDF7DF118
STEP1_a,0,25,1018,432421,1,0E2190000D1200A990E009E30800D5FF867E31E0503FEEAE55947EC3D7FA
STEP1_a,0,26,1018,432421,0,52F37F05040500D51170003818005C266EE431BF9D0772458DE41E98DDBD
STEP1_a,0,26,1018,432421,1,4301A00B751600EA50A005EC0700FF65D499AD3732185A1384674B34B8B8
STEP1_a,0,27,1018,432421,0,B734EC0E9C0B006640C001971200BCE73D1BE165C60F345E640F0F9B0AA4
STEP1_a,0,27,1018,432421,1,3C81B00A811800EFB0A005170D00143BF5F70A41ACF3116C241491A661B5
STEP1_a,0,1,1018,432451,0,FB58C909070E003F10200ACB08007B682D53C7205282B1207E1943ADC285
STEP1_a,0,1,1018,432451,1,69E0100C5F130040A0D00FC11400B192E7CECD0DE7B791E91C4E325C7589
STEP1_a,0,2,1018,432451,0,F200F5041A1900F6114005940100A398E726881CC8E6E8B2AECB1517FE2E
STEP1_a,0,2,1018,432451,1,2530200E7703003931200D5115002B0648DC4C15CE185D2B6BB2F6914341
STEP1_a,0,3,1018,432451,0,4E8FA60C0D04007B00200ED90A0056B2971CE4F55435C67CC3DE46AB78DE
STEP1_a,0,3,1018,432451,1,1C203000D7140073F09008390B00ADD708E0F3A6AE7A34A01DAF27D8E089
STEP1_a,0,4,1018,432451,0,A53AFD087D0900F1103007F105000A5EA82ED4B0D66B27FEF31C52364B34
STEP1_a,0,4,1018,432451,1,4AE04000810B002871A006411000C2410FCB97D6CA03A6F228CF89547768
STEP1_a,0,5,1018,432451,0,09F9600C580A00F25040049A06000D6145E4086719F58385F2D75DE61221
STEP1_a,0,5,1018,432451,1,45F0500B9F170052D0900A0E1800B730469D7ADD4C9F54F9623B40922447
STEP1_a,0,6,1018,432451,0,B82C3707FA1A00B2E1800C1907007C44DC628D458D4FE7554425A68B4C0C
STEP1_a,0,6,1018,432451,1,4A106002670500444160055711004BCB3CA63DA15F32835588AA17932160
STEP1_a,0,7,1018,432451,0,10FB220FC906008E10800E330E00CC27AA78A0AD915944B9E664DF41DC3A
STEP1_a,0,7,1018,432451,1,BD50700C411800F9F0D002C10F00354125497EEDEE7A1D46CB32BBB91700
STEP1_a,0,8,1018,432451,0,24E5200FBC0D00EBC01007B40700A12B359289C8EEE3BC03C15BF2CA4128
STEP1_a,0,8,1018,432451,1,2AB08008360F007D819002BC0C000B5B1F92194BAFD747B459743BC5EE31
STEP1_a,0,9,1018,432451,0,5E29900D5D0A0031E1000B5205001E04F81027E194324C4823E14DC6F5A9
STEP1_a,0,9,1018,432451,1,92B0900BEA030095A15006BE1600414E4195E6DF90E6FD0A94B5ECC8F466
STEP1_a,0,10,1018,432451,0,0187D50EC30500BD00B0037E09001849D08B68558F30C400FB25FF3D93D1
STEP1_a,0,10,1018,432451,1,CEA0A00F690300FD51A000571B007063862A9256F815D1EEECBB3E0975EB
STEP1_a,0,11,1018,432451,0,9011330379110075C1200A270A00ECBB6FCD2FD3199CA115D257ABD9EB4B
STEP1_a,0,11,1018,432451,1,E280B00BF60C001440400B4C030058643438F13BC6F44E2528AB3626F6FC
STEP1_a,0,12,1018,432451,0,5512AC07B81B006CF12004750B00888D0A6E65148E0A6CE4C611FD2C19D2
STEP1_a,0,12,1018,432451,1,C850C00B6E0D00188180024E130043C694AE7DD3E4100E034D67CFE5F04C
STEP1_a,0,13,1018,432451,0,C3CE8F09CE0C00BD00E001900100F76851383F0B8D6DE54B5861F0AE159D
STEP1_a,0,13,1018,432451,1,6CD0D0038407005D21100E2812004BA0A1BBC93B05F639C26D8C0EC0D19D
STEP1_a,0,14,1018,432451,0,F2A7FD09CE01005B20F005EF0D002CF0B9016D58E2BC537204606DD23CA9
STEP1_a,0,14,1018,432451,1,D180E0047F0700EEA1900E2D160084E6FAA83A49F994831F829C017F3630
STEP1_a,0,15,1018,432451,0,00EF730F701600C640E00842100093573816EEC02CD8F70ABBB50EFC590D
STEP1_a,0,15,1018,432451,1,DB90F00B800800B4107003E60100074F38612FD34B61455407E638AD0E38
STEP1_a,0,16,1018,432451,0,CD9AB50EEF16007E90F00CCE0900E4C85A1CAF4F5D2E4259EE46161FB430
STEP1_a,0,16,1018,432451,1,99C100039B140093D170098404004D7496AA2280B7B36DA7752C484B36B8
STEP1_a,0,17,1018,432451,0,63402C03A80C009470B00B03180045BE925804788DF3D89B17FC3FF1D464
STEP1_a,0,17,1018,432451,1,74211007841200D6D0D0033206005468A421AD19112EEF0F5748AC581825
STEP1_a,0,18,1018,432451,0,3512C201780C00BE30B00E441100FD24DB84A0809C9EADFAA82B2AEEB58A
STEP1_a,0,18,1018,432451,1,4881200495130062202004A80D00EC36259BD97EA47D98F949F4A7998F98
STEP1_a,0,19,1018,432451,0,146EBB0E3B19002CB0300BF614005B63D00387D1730226BDF9DE8EF1261A
STEP1_a,0,19,1018,432451,1,61313000CB1200D2C01003891B00E34D400BBBC0C8C79DFD95C66219337B
STEP1_a,0,20,1018,432451,0,AE3463020B1900B6C1300AD91500EB4B5A598B72712C6419170EAC2F0A60
STEP1_a,0,20,1018,432451,1,FAD140029D03000EF0100E8D1000CD211FEEEC79B90522AF3BC3EF5BB9A9
STEP1_a,0,21,1018,432451,0,14863A07EE0F004381600C591400700AF7ABC9BB64EBE09C67FB1D73824A
STEP1_a,0,21,1018,432451,1,BC8150008D0900EC702001F21900C7CD63A55B7614DC4355CEC67DDB6F22
STEP1_a,0,22,1018,432451,0,91E08E07B50F0091915003BA17000EEEE2DE9941BE4620DA86805078C7E5
STEP1_a,0,22,1018,432451,1,5C316004E706001A9090025B1A00C4A992C35D9B36FE96486FC9A9F465D8
STEP1_a,0,23,1018,432451,0,64052002F41A002F30700EAE1800D55FD31F06D913DBA2AD2E7C494015A7
STEP1_a,0,23,1018,432451,1,32317009BF1600607050028510003F13355C52134D7FB0D64EBE84C9293C
STEP1_a,0,24,1018,432451,0,DD774609A51A000E91100D351700CF3B659582A8DDF523484A9870FEB8FE
STEP1_a,0,24,1018,432451,1,8DB1800FDC07000630500F580C00A01F8E9340C4966B8AA9CF1FC24EC9AE
STEP1_a,0,25,1018,432451,0,721A7F02DF02009D21300D1114003550FD73E31682C2966EB0E3BB71EA62
STEP1_a,0,25,1018,432451,1,E7019008CF12007CB0E00CE50800AD70F3193D90891BCB3C707727388F58
STEP1_a,0,26,1018,432451,0,66F327044505008921700CBD1800282BB5ADF9BC96E4A469095A9336DE02
STEP1_a,0,26,1018,432451,1,0681A005FF16004180A00DFE0700806CA92968AB6BE36D20A3EFEE14D337
STEP1_a,0,27,1018,432451,0,3ED0730C690C0090C0B00F1D12000948C781A991DA8447D79A3B890EB7AC
STEP1_a,0,27,1018,432451,1,2431B001B418002FC0A008FD0D002541641E35FCFF7F2FB35EEBC881DDA8
STEP1_b,0,1,1018,432481,0,A792230B7F02004A508000C10E000ACD682842A003C3B5DF4B6A057A6C5F
STEP1_b,0,1,1018,432481,1,9870100E5C1300FC10D00F321400C802B75610D3A48F90EED692FAB4D93D
STEP1_b,0,2,1018,432481,0,D1613209E919009D4140070701008DF423BE3C54F18F11BF563B6E6C77D6
STEP1_b,0,2,1018,432481,1,E53020095203003EA1200F171500245359606B130358F52ED6312BA84FBB
STEP1_b,0,3,1018,432481,0,D8FF5B0FB2040012B0200BC10A00F78C0350B580DAAA3554112F17B3FF1F
STEP1_b,0,3,1018,432481,1,5FE03001D51400D6C090080B0B00D6E58982B72BF42F44D7DAA9F187A081
STEP1_b,0,4,1018,432481,0,68C48206FC090015E0300FAA0500FF8527FDC3801B19171ADB5EF77BB7EF
STEP1_b,0,4,1018,432481,1,21E0400C290B0029B1A0012C100008785267723725EA9D51BA385D070D7C
STEP1_b,0,5,1018,432481,0,A4EDDD0A680400E220600BBA0A001944D9CADE59DA20DD69E6656DBD944C
STEP1_b,0,5,1018,432481,1,44E05002D3170074409006EC1800B199CE198D099F3B728B5D1FA224753C
STEP1_b,0,6,1018,432481,0,C824830F2A1A003F61800FE707006360FB1195D666CE2EC72EFDE60B943B
STEP1_b,0,6,1018,432481,1,8EA0600CB90500F8E1600E231100F551425FBA5A8F828AA9FA3458DAAFEC
STEP1_b,0,7,1018,432481,0,61D6BF094906002A60800CF20E0016C9DE5A5EA347ECE394A61CDAD6F401
STEP1_b,0,7,1018,432481,1,91207000041800C7C0D00A8A0F0025577788DBF0598900AEF17F0D9ABA08
STEP1_b,0,8,1018,432481,0,81BE720AEA0D00AB20100BC907002019182ABF30749298918711041900D3
STEP1_b,0,8,1018,432481,1,E6508001EB0F00F2019001900C00509041CD19F37ED2C002E04F3C424793
STEP1_b,0,9,1018,432481,0,379CE604CA0A006941000E120500E56B3904AF388DA0D3F2E6278C9EFC4C
STEP1_b,0,9,1018,432481,1,F9D090069B030040E1500FA41600C8F0819E5F8E9BD81ADFC84E83931131
STEP1_b,0,10,1018,432481,0,249ED90AD60B003FB0900CF605002F1DC5BA41A62AB3A48E9759098B781D
STEP1_b,0,10,1018,432481,1,9C70A004E903002F61A000681B00FC2DB7DCF6C07C6FF1FA9494C880323A
STEP1_b,0,11,1018,432481,0,01541F086D11001C31200A400A002421B09F8B2E0693B97C2144CAE847AC
STEP1_b,0,11,1018,432481,1,CDA0B007B50C00F89040020D0300265FF459BC37429331828773AF17ACD8
STEP1_b,0,12,1018,432481,0,1734E206891B0000D12009B60B00764C10D2D2353B9EFEEC491C0830EE96
STEP1_b,0,12,1018,432481,1,7D10C002FE0D005F318002E01300CF704AA657E53D72AA3A9A4A63888589
STEP1_b,0,13,1018,432481,0,0D88D506CA0C00AFB0E006390100321F38C0ED8352B689E077BA790FE96D
STEP1_b,0,13,1018,432481,1,DF40D0055B070030C1100F91120075B15656FE5DA03AB9A615973577F662
STEP1_b,0,14,1018,432481,0,3EC7E005C80F009AF0D008C501004D95938FDABB32152190434A9D2192C1
STEP1_b,0,14,1018,432481,1,08C0E002B70700C36190087C1600C228BF34718D24306A4F11686E197557
STEP1_b,0,15,1018,432481,0,E293E5040A16002740E0091D100095DCECCAF0C6114806966D2432B22A5E
STEP1_b,0,15,1018,432481,1,AF60F0012F08009DE0700CE10100B0A1261E0493C2CA0042E6C56A93C9BF
STEP1_b,0,16,1018,432481,0,7381570FD2160045E0F00838090021FBCA497F78D169C1F335B8DBC33786
STEP1_b,0,16,1018,432481,1,7D31000DFD14006DB170058C04008D6DED1401CBA6772CFF528EBF9D00B5
STEP1_b,0,17,1018,432481,0,C03785027A0C0048A0B00F431800859956561167451392916F1F8D059C36
STEP1_b,0,17,1018,432481,1,904110002D1200F2E0D002EC0600EBD5020105303C9BC42802AB14AF8796
STEP1_b,0,18,1018,432481,0,3547870FEE0C00EDF0B00A7D110015FBEC7538FD1671AF315EAC7BB13D1B
STEP1_b,0,18,1018,432481,1,26612001D3130059802006DB0D00B43C4609F4A0D3F974D8AD6B8E1D29CE
STEP1_b,0,19,1018,432481,0,09754B0E0E190045C030069B14005DD6DAF5D39D333ED1D974949442EEB0
STEP1_b,0,19,1018,432481,1,2011300D0212009240100CED1B00B02E60C4683226E4483764A19C1A0AC4
STEP1_b,0,20,1018,432481,0,0EA8930256190062513000F91500A31BAB4A0DA9D15B53828A6386CA9577
STEP1_b,0,20,1018,432481,1,F1B1400F7803007200100AF61000D1DD00E3A52C5A82F35E02B5BAD0AA2A
STEP1_b,0,21,1018,432481,0,1762AD0D440F001C8160029C140036F1B2BBD76FE5150F0EE5091C61E3AF
STEP1_b,0,21,1018,432481,1,B89150072A09003D902008DD190019870B67341BBA5E6F2A083F536B9819
STEP1_b,0,22,1018,432481,0,FA96CA0D330F0006B1500DBC1700069A40A48005502B3C20CDF8023FD6BE
STEP1_b,0,22,1018,432481,1,1251600B6C06002510900FC21A00130870E50475603DDBCEE199C3CA73A7
STEP1_b,0,23,1018,432481,0,BB26DF084C1A0027E0700D4B1800BE83BC3C5DD3173A39AD028D1957048C
STEP1_b,0,23,1018,432481,1,9DB17004F916000DD0500E9D100063DB91CDE9387EEA99491BB0903B4CEC
STEP1_b,0,24,1018,432481,0,F37DF60B551A0092D1100E291700AC6C8F5BEBB4F00361709284AD70EA84
STEP1_b,0,24,1018,432481,1,1481800CFC07000EB0500D050C00AD23AD10851B3EB9241B1B8EE2BB003E
STEP1_b,0,25,1018,432481,0,8EB0340B7C020039B13000561400077D1D64DB0F516CDCEE179AABC9DE7B
STEP1_b,0,25,1018,432481,1,8651900B7B12008940E0051B08003C46E6DF2BC0260D7EF96EE3AA1A7526
STEP1_b,0,26,1018,432481,0,80B06602F90500F621700BC61800140B69692D170B5EC93130FB71D019B8
STEP1_b,0,26,1018,432481,1,28A1A0091516007BF0A000D6070050C2F76DA5244F7DEF02A0A92E5F912F
STEP1_b,0,27,1018,432481,0,DA1E1C0BB00C003160B0029E120076B6A47B2758941381A0DEE0C96CDE17
STEP1_b,0,27,1018,432481,1,80A1B00F511800DF30A00F7F0D0083E1E144E302E8587D01AB63A171B78A
STEP1_b,0,1,1018,432511,0,62F65C05F60200AEC080080E0E002C339E5E37EC315377CEA1572AE21159
STEP1_b,0,1,1018,432511,1,DD60100B2B1300DED0D00F43140007233023C1D724AA4283690DFB477692
STEP1_b,0,2,1018,432511,0,AB49880DD819008B51400A320100D5A4725638E9A8F76561C281ECFFC6EB
STEP1_b,0,2,1018,432511,1,ECB02006FF0300F3F1200D04150039365E9577AF4182BF9D4CA93C65A899
STEP1_b,0,3,1018,432511,0,52A51C0F06040044D02009170A005D9CA25A0AD57B24DE8EB2FF2454AF5F
STEP1_b,0,3,1018,432511,1,585030043A14007330900F8F0B00A0E8EC6D854947A3BB5673D420F36284
STEP1_b,0,4,1018,432511,0,BE1972030C09001FD03006D2050033F545B96A4493C61506B07E0A4DB50D
STEP1_b,0,4,1018,432511,1,84B0400BDC0B003B51A0042F100058FBF3C8F51DD1DE4E81713EF43C8217
STEP1_b,0,5,1018,432511,0,5013A000FC0400EE90600A380A00DBE57E9BD4A364C777AC1C78338FD9E1
STEP1_b,0,5,1018,432511,1,D7A0500045170016D0900B1C1800B59D907B5459F5F2DF93FA92DE56A667
STEP1_b,0,6,1018,432511,0,D1DADB02981A003431800EC307004CA15C8E65E070147E6CBA82DC838972
STEP1_b,0,6,1018,432511,1,6E906009D7050068B16009AD11006D8021BC793B605685DD213BE0A3EC9D
STEP1_b,0,7,1018,432511,0,957EB5089C0600C16080043E0E00583297A2F88D64A9E360A7BDF0153D16
STEP1_b,0,7,1018,432511,1,F9707004861800F020D000F00F0074EBA52D35DBE1E58EBF45685609086C
STEP1_b,0,8,1018,432511,0,7566CE0FBF0D0082D010029B07001ABB758E56B14CFE8694C81021693E3B
STEP1_b,0,8,1018,432511,1,4B208005EE0F0051419008F60C0041494DBAEE93E5EA86C9C46331F4AE2E
STEP1_b,0,9,1018,432511,0,B6C48108590A00786100059805009B78D1971BC4035D9E08D9E784399F09
STEP1_b,0,9,1018,432511,1,5000900A3403003D0150073C1600EB282C9BC12252C8C08FEB3E8AF19B40
STEP1_b,0,10,1018,432511,0,025C5609830B00BF10900A1A0500182B40BDE52E949CF7290AC613163BFF
STEP1_b,0,10,1018,432511,1,7590A0023C03000B21A00F0F1B00BE6C8330A459FE99252F3673123DEFBC
STEP1_b,0,11,1018,432511,0,E23F68094011002BC120004A0A0028CC13395CAF850F396E67084E1F369A
STEP1_b,0,11,1018,432511,1,87B0B003A80C00B1404004D703003EAF384E5BB865B34AABE4CC06075350
STEP1_b,0,12,1018,432511,0,60CC9C04CE1B00CFB1200DBA0B0082EE3199EC03DF119FC03E354EE647DD
STEP1_b,0,12,1018,432511,1,D760C005920D00D94180085C13001DED25F97575C0F3BA17C5DAE58F0B95
STEP1_b,0,13,1018,432511,0,5A82250CDD0C009200E00C710100A250169AE78B6C9A4375805EA433CB1F
STEP1_b,0,13,1018,432511,1,BC70D00DD30700A14110019112000D5788F1A46424016078A5E6F4DDCE7F
STEP1_b,0,14,1018,432511,0,C77BB30FC60F00C8E0D0062F01003DFCCC87042F1738FBBED408A3C652CE
STEP1_b,0,14,1018,432511,1,A430E005E4070072E1900153160068B4DA1F8F466DC35F9F0706A8DA3BDD
STEP1_b,0,15,1018,432511,0,B37EF4001316006C30E002F41000D03D6BC3E4C43FBFDC18794DD3EBD4C4
STEP1_b,0,15,1018,432511,1,1B40F00770080054807000DE01004EB7DD8DEFAF3BA9E5B3F2EBB4AFA690
STEP1_b,0,16,1018,432511,0,CE239002BC16005E50F0020209005D196674D2116E146A383D00FC176AFD
STEP1_b,0,16,1018,432511,1,CDE1000DBF1400FF517007570400725D36FDFEA6A52399E18C0CB24DAF1E
STEP1_b,0,17,1018,432511,0,BE34A705E20C003EC0B001E31800D9E254880211280A9885DAFB3F30BE41
STEP1_b,0,17,1018,432511,1,89E1100AC212009060D00BCD06007EF7209E30810F7225DE06B3E77EB58C
STEP1_b,0,18,1018,432511,0,4F238305180C000AF0B00B991100C4742E4F72F94D40025E915DF7D5B4E5
STEP1_b,0,18,1018,432511,1,B741200F3D13008460200AB70D00A8AC6B71E261A088E32DAACCD747D2C0
STEP1_b,0,19,1018,432511,0,C72EF30A0019008490300A2C14001D0721688E8F17EFD34EA2DEA49B507E
STEP1_b,0,19,1018,432511,1,E52130095B1200B4C0100CE11B00E08B6A3B68B8E401179F6B6192FB3A1B
STEP1_b,0,20,1018,432511,0,15C2E50147190078A130098B15001873BE673CDAA68E994F0D71A2D0E156
STEP1_b,0,20,1018,432511,1,8231400DBB03003E20100AB21000B3221C998AFCBC9330075A0BF07CDCCE
STEP1_b,0,21,1018,432511,0,05161302710F00D0316004B21400A4BD94067C3EF28B607B8EC9F174ED99
STEP1_b,0,21,1018,432511,1,7F815000C3090071002005FF1900A9D547238C7509ACAD178C4EBBB38B78
STEP1_b,0,22,1018,432511,0,615DA104CE0F0093415005EE1700C84D49D47C1BBCB9013ED10749E6DE61
STEP1_b,0,22,1018,432511,1,9B9160036B06001D90900A841A00AE34D4F9F3BC60D1F72BDF4AD94C0F60
STEP1_b,0,23,1018,432511,0,4162EA01171A0029707004FA18002279EFEDF075F8B676FB21AA8AD646C8
STEP1_b,0,23,1018,432511,1,DE217005791600C84050049F10008B9B2F3AC2AF7588AA5F982EB0AD8A1C
STEP1_b,0,24,1018,432511,0,3DF06405481A005A411006F91700CB917D53C121F2EC2F4A815CF9F64ADC
STEP1_b,0,24,1018,432511,1,91F1800B270700FA605001220C00D9E40A75B96E399D4A62C0DAC01CC0BD
STEP1_b,0,25,1018,432511,0,CA3A2E049E02006D31300A111400A65634F35A63173FDB9928D00BEE3121
STEP1_b,0,25,1018,432511,1,AA21900BE912002E70E000BC08009F3A4E5BDF17BD16B2375FE51AFEC4ED
STEP1_b,0,26,1018,432511,0,48649703AA05000BF17007F31800B5729FC70C96BDBEC006474E0B90E75D
STEP1_b,0,26,1018,432511,1,14D1A0086716007C00A006D20700A3EAD766EFC77CDF115B2BD295F333B3
STEP1_b,0,27,1018,432511,0,58234C0DCB0B009C80C0052F1200CFCFE20BA3F56299DB001AC7910ED698
STEP1_b,0,27,1018,432511,1,D3A1B00A2418000CD0A008030D00CC3D1A5AB6096BA00E6D251115DCA12B
STEP1_b,0,1,1018,432541,0,C6B1B405E102004C90800AF60E001E2130E451DBCFEF3821DBB286634E5B
STEP1_b,0,1,1018,432541,1,67F0100D7713006A40D00EB214007BA5CA49561B3E201874D671E34B6DD4
STEP1_b,0,2,1018,432541,0,4CBA050D7619006D614002A7010088C0B2EABAB26CD9DD5CB4399FBB8420
STEP1_b,0,2,1018,432541,1,12D0200AD60300B3C12007B81500CF6B0CB7BDABB52CEBBB512C34982981
STEP1_b,0,3,1018,432541,0,9E7F190B040400CC302005A10A00DAB9ACA34D8C0D95791E8D2D12E4A9BC
STEP1_b,0,3,1018,432541,1,6380300E1814003880900FAE0B0096D310B5EC4081A1E85C5997A30765C0
STEP1_b,0,4,1018,432541,0,2124C90F540900A580300C6C0500D15E798A9D26474A963D9D4B46E6A7BA
STEP1_b,0,4,1018,432541,1,C5D04001F40B004051A002DC1000A108E664A2D3D6147D9F049F7AB02C9C
STEP1_b,0,5,1018,432541,0,1FC0930E0904001D50600BB40A00D75B2081A6E11BBC0E4B862C55435328
STEP1_b,0,5,1018,432541,1,4D2050064C170065C0900F111800BA90FC93F12CE64809F7D79EA31F9780
STEP1_b,0,6,1018,432541,0,10CDCB08231A00CB6180007F070018E36C1B687EA8D3C67F934A289482B4
STEP1_b,0,6,1018,432541,1,362060060A0500DA216004F211006D31FB5D9A2EDA8C6FDEBE08737A57F7
STEP1_b,0,7,1018,432541,0,AF0E660DC50600BE20800D320E00742160BE7F9D12DCB6A6C4FCA9D7F2EF
STEP1_b,0,7,1018,432541,1,229070096C18002FE0D0077A0F0024D62B7A989962F3F09C05FEF2935506
STEP1_b,0,8,1018,432541,0,98E01E01480D001B5010049A0700287960FEE7131DC238083C2EF4776586
STEP1_b,0,8,1018,432541,1,BC908003EB0F00C4419005B90C003B198DBD66723518F7A98423C0AF1DCB
STEP1_b,0,9,1018,432541,0,3A4CF907E20A002761000ECE0500E447E93B2124B4590A47F58CC232069D
STEP1_b,0,9,1018,432541,1,58509006AE0300E3D1500EDA16006F46641E58B57771F60178397EFA9D62
STEP1_b,0,10,1018,432541,0,3691220AAE0B0052309008360500CB2F1340089BA570FF7EFEA64EAB0F75
STEP1_b,0,10,1018,432541,1,6620A005B70300F4A1A006DE1B006FBF256359AE5F615F71D387FC0D1C7D
STEP1_b,0,11,1018,432541,0,001E8F061E11000531200C6A0C0078DACB471A1018D57074CA15278D8743
STEP1_b,0,11,1018,432541,1,BC30B00C520A003F30400708030060EBC944B6DCBD37BB22346CB4342173
STEP1_b,0,12,1018,432541,0,6F737E0F5E1B0042412001380B001E31FACBDA0E7B5E111A4D295119A0E3
STEP1_b,0,12,1018,432541,1,3520C008900D003D31800FB21300A2E4C6D3426C97797F63A481127473D6
STEP1_b,0,13,1018,432541,0,8BDD4F06540C009370E002A70100B14B843C9C225C1EC9C5698F42F34DE7
STEP1_b,0,13,1018,432541,1,5150D001180700C531100446120083CE1C975CD03462702AE95F981E6AF9
STEP1_b,0,14,1018,432541,0,3C550F02F60F002D00D0079B0100647BD90DE43EB35A58A0F35193557838
STEP1_b,0,14,1018,432541,1,A6B0E0025D0700DD8190040A1600D48267C9EEC00F9BA82C6565A23B21A8
STEP1_b,0,15,1018,432541,0,A8A316012416007730E007731000E21C419DA05A7AC9502188C45DFE4D86
STEP1_b,0,15,1018,432541,1,6EC0F000070800DA8070067E1400B22A8A044F74307D770683B783254B1C
STEP1_b,0,16,1018,432541,0,FD15820C1B160013C0F00ADC09001F977D51E701D78C670F618BE710DF6F
STEP1_b,0,16,1018,432541,1,2FD10005151400928170009B04008527BF1E5E17FA9586915EA7571A5175
STEP1_b,0,17,1018,432541,0,53C6CB06C70C0099A0B009061800F5D2D2FE989F9CBB22BEC169FC841EA4
STEP1_b,0,17,1018,432541,1,2C9110002B1200C700D0091E06007A8820DA5C7C3ECC2B8082A95E770FFF
STEP1_b,0,18,1018,432541,0,D197830F890C00DD20B00ABF1100AD7C59A2FD61602431E7DB1FE7E74BC6
STEP1_b,0,18,1018,432541,1,9DE1200E2313001000200E3D0D00559289C897A8F0071E48C02B393366B8
STEP1_b,0,19,1018,432541,0,2DEC9F03D519009190300F0214004F9890ADD74D3748D41EBCA8E3FD373B
STEP1_b,0,19,1018,432541,1,A8613005C11200B5301005B31B00878CDA2DEC59FECC1DD620C29B96D581
STEP1_b,0,20,1018,432541,0,D4BE1601761900B031300B79150074A86D05EC35EAF66D050B11EF23B2B6
STEP1_b,0,20,1018,432541,1,AFB14000D50300D8A0100F3610005C387DFEB0667111D9AD14CAD764B954
STEP1_b,0,21,1018,432541,0,7C578004FC0F00CF616009D6140077F527193A2CB0520D707B2AA756B172
STEP1_b,0,21,1018,432541,1,3CB15008AC0900EEC0200ACC1900C5D2339786B5F9FA2F13052061D175B1
STEP1_b,0,22,1018,432541,0,A8C58B049F0F006B015005321700A02C1DE7C522B87F6A7018E827AD7081
STEP1_b,0,22,1018,432541,1,62E160012106003FA09002631A004A16C0404B62A6CF96A91BA430C2CFE6
STEP1_b,0,23,1018,432541,0,57FB1509A11A00BF10700E721800463937E579EC5C160D5CFB00006B4B56
STEP1_b,0,23,1018,432541,1,AC017009861600BD305006B6100018D38179046F6D2A8CB549E4732193A6
STEP1_b,0,24,1018,432541,0,16CB890C851A009451100E731700352AC05668C1DE21FC38BE6654AEEF3E
STEP1_b,0,24,1018,432541,1,7D91800A4707004BB050077C0C002BB983924528361F87018761446C2ECA
STEP1_b,0,25,1018,432541,0,ACCEA50B80020046013007F8140055661233CC0F3B1F4F7E441A548E49E5
STEP1_b,0,25,1018,432541,1,FBF190090712000490E0076208007C131C5026ED14E66597E8A7644E1A09
STEP1_b,0,26,1018,432541,0,0D2C950F2D0500A0B17001FD1800EF76BACD59C27F50BB8661C1BDDBA65D
STEP1_b,0,26,1018,432541,1,3A21A00FCA16001490A00C980700D9A1CFC3E62EEFFF53FDE73BA885D256
STEP1_b,0,27,1018,432541,0,B96A9500F90C008F80B00BEF12004E67C20B172783B3B0FC0C903574589C
STEP1_b,0,27,1018,432541,1,8261B00A9F18004F90A00D790D0021C54B482350657625CE0E9409E66747
STEP1_b,0,1,1018,432571,0,E4EEA205870200F3C0800F850E003EE98725BACE9EE76CAB8E123E1A3240
STEP1_b,0,1,1018,432571,1,E8D01002FF130011B0D00ECF1400E56B3FEFE4D9E754429B9FE0BA95FF1D
STEP1_b,0,2,1018,432571,0,2061920ACF190027514009D001002145645024D5EFDDC01E496835D120E2
STEP1_b,0,2,1018,432571,1,7E102000A6030025A120083C15009189D7182AD68DF9EB3D8008D2975660
STEP1_b,0,3,1018,432571,0,852EA004CE04002780200B9F0A001A58E63ECE8EF25392D1816A037EA526
STEP1_b,0,3,1018,432571,1,80C0300FD8140007B0900B0E0B002179A88B2DD6554CBE478B6F39F284B5
STEP1_b,0,4,1018,432571,0,35C7230CF30900C550300A0005003E350025604A2F1E0B0B854BCA308744
STEP1_b,0,4,1018,432571,1,F9104004460B0049B1A004E61000D45FDC7B116723E702DD0F935AEE97F8
STEP1_b,0,5,1018,432571,0,60372C0C18040017806000BB0A00AB3BD88E732EE4943D7303696235B9B9
STEP1_b,0,5,1018,432571,1,E0E05009DD1700397090048B18009C3BDD94B8BD6E15330E19DC9C20D7C8
STEP1_b,0,6,1018,432571,0,954FC501731A0063918008EE070049C9A1BF8840DC038553AAC76007981D
STEP1_b,0,6,1018,432571,1,55306001E405000E11600E6C1100EF84BB919B52992AFB5564EACDBC682C
STEP1_b,0,7,1018,432571,0,B4B90D0ECC06009E208005580E00DE196176099D1330DEFFADC0D57614D8
STEP1_b,0,7,1018,432571,1,E120700931180088A0D001540F0006B589110F696DE562665208363CB14A
STEP1_b,0,8,1018,432571,0,62EDE705B80D0025B01009040700952DE918780748B835DDAAD5540DCC27
STEP1_b,0,8,1018,432571,1,9F0080066C0F00C8C19006180C0045CDF584E12322CF658E0E77A83AD5D9
STEP1_b,0,9,1018,432571,0,0F413B09DD0A00CD9100063A050032630F56256B5A06A29E08B86FF6D5B5
